uid,name,facility,classification,district,sub_district,fax,tel,cel,email,manager,area_type,ownership,postal_area,postal_address,street_address,Location 1,overall_performance,vital_measures,extreme_measures,essential_measures,developmental_measures,facilities_and_infrastructure,clinical_support_services,patient_safety-clinical_governance-clinical_care,operational_management,patients_rights,public_health,leadership_and_corporate_governance,infection_prevention_and_control,improve_patient_safety_and_security,waiting_times,positive_and_caring_attitudes,cleanliness,availability_of_medicines_and_supplies,accommodation-consulting_room-clinic,accommodation-procedure_room-total,accommodation-consulting-room-outpatient-department,accommodation-consulting_room-accident_and_emergency_department,accommodation-medicine_room-number_of,staff-nursing_staff-professional_nurse-vacant,staff-Nursing_Staff-Professional_Nurse-part_time,staff-Nursing_Staff-Professional_Nurse-full_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-vacant,staff-Nursing_Staff-Enrolled_Nurse_Assistant-part_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-full_time,staff-Clinical_staff-Other-vacant,staff-Clinical_staff-Other-part_time,staff-Clinical_staff-Other-full_time,staff-Nursing_Staff-Enrolled_Nurs-vacant,staff-Nursing_Staff-Enrolled_Nurs-part_time,staff-Nursing_Staff-Enrolled_Nurs-full_time,staff-Nursing_Staff-Enrolled_Nurse-vacant,staff-Nursing_Staff-Enrolled_Nurse-part_time,staff-Nursing_Staff-Enrolled_Nurse-full_time,staff-Nursing_Staff-Advanced_Midwives-vacant,staff-Nursing_Staff-Advanced_Midwives-part_time,staff-Nursing_Staff-Advanced_Midwives-full_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-vacant,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-part_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-full_time,staff-Clinical_staff-Pharmacists-vacant,staff-Clinical_staff-Pharmacists-part_time,staff-Clinical_staff-Pharmacists-full_time,staff-Clinical_staff-Allied_Health_Professionals-vacant,staff-Clinical_staff-Allied_Health_Professionals-part_time,staff-Clinical_staff-Allied_Health_Professionals-full_time,staff-Doctors-Medical_Practitioners-vacant,staff-Doctors-Medical_Practitioners-part_time,staff-Doctors-Medical_Practitioners-full_time,staff-Administrative_staff-Information_management-vacant,staff-Administrative_staff-Information_management-part_time,staff-Administrative_staff-Information_management-full_time,staff-Doctors-External_Visiting_Medical_Practitioners-vacant,staff-Doctors-External_Visiting_Medical_Practitioners-part_time,staff-Doctors-External_Visiting_Medical_Practitioners-full_time,staff-Administrative_staff-Human_Resource-vacant,staff-Administrative_staff-Human_Resource-part_time,staff-Administrative_staff-Human_Resource-full_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-vacant,staff-Nursing_Staff-Clinical_Nurse_Practitioners-part_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-full_time,staff-Doctors-Medical_Specialists-vacant,staff-Doctors-Medical_Specialists-part_time,staff-Doctors-Medical_Specialists-full_time,staff-Doctors-Medical_Practitioner_Interns-vacant,staff-Doctors-Medical_Practitioner_Interns-part_time,staff-Doctors-Medical_Practitioner_Interns-full_time,staff-Clinical_staff-Dental-vacant,staff-Clinical_staff-Dental-part_time,staff-Clinical_staff-Dental-full_time,staff-Doctors-Registrars-vacant,staff-Doctors-Registrars-part_time,staff-Doctors-Registrars-full_time,staff-Doctors-External_Visiting_Medical_Specialists-vacant,staff-Doctors-External_Visiting_Medical_Specialists-part_time,staff-Doctors-External_Visiting_Medical_Specialists-full_time,staff-Staffing-Management_staff-vacant,staff-Staffing-Management_staff-part_time,staff-Staffing-Management_staff-full_time,staff-Administrative_staff-General_Admin_/_Support-vacant,staff-Administrative_staff-General_Admin_/_Support-part_time,staff-Administrative_staff-General_Admin_/_Support-full_time,staff-Administrative_staff-Financial-vacant,staff-Administrative_staff-Financial-part_time,staff-Administrative_staff-Financial-full_time,staff-Total_Staff_Compliment-vacant,staff-Total_Staff_Compliment-part_time,staff-Total_Staff_Compliment-full_time,staff-Vacant-vacant,staff-Vacant-part_time,staff-Vacant-full_time,pharmacy_and_dispensary-hours_per_day,clinics-hours_per_day,pharmacy_and_dispensary-days_per_week,in_patients-hours_per_day,clinics-days_per_week,in_patients-days_per_week,emergency_unit-hours_per_day,emergency_unit-days_per_week,out_patients-hours_per_day,out_patients-days_per_week,governance-Strategic_management,governance-Communications_and_public_relations,governance-Staff_welfare_and_employee_wellness,governance-Human_resource_management_and_development,governance-Leadership_and_Corporate_Governance,governance-Operational_Management,governance-Oversight_and_accountability,governance-Financial_management,governance-Risk_management,governance-Supply_chain_and_asset_Management,governance-Quality_Improvement,governance-Effective_leadership
ec_middle_street_clinic_2013_09_20,Middle Street Clinic,Middle Street Clinic,CLINIC,Nelson Mandela Bay Municipality,Nelson Mandela B Health sub-District,041 922 0164,041 922 4358,072 187 6788,,N matros,URBAN,Facility Owner - Government - Local,Uitenhage,Box 36,Corners Cannon Middle Street,"Eastern Cape Province
(-33.75772, 25.390842)",60,60, N/A,60, N/A,37,48,77,100,61,97,100,75,61,40,84,35,44,5,1,,,,3,0,8,1,0,2,0,2,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,100,100,100,100,100,100,,,,,,
ec_middle_terrace_clinic_2013_09_18,Middle Terrace Clinic,Middle Terrace Clinic,CLINIC,Cacadu District Municipality,Makana Health sub-District,Retrieved at Makana Sub District,046 603 6043,082 747 2470,,R Mager,RURAL,Facility Owner - Government - Prov,Grahamstown,Retrieved at Makana Sub District,Middle Terrace,"Eastern Cape Province
(-33.300141, 26.536497)",57,52, N/A,59, N/A,41,75,57,57,61,37,0,66,42,80,58,39,77,4,0,,,,2,0,2,1,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
ec_middledrift_chc_2013_09_17,Middledrift CHC,Middledrift CHC,CHC,Amathole District Municipality,Nkonkobe Health sub-District,0406573151,0406573152,0732458944,pnmaki@gmail.com,P.N. Maki,RURAL,Facility Owner - Government - Prov,Middledrfit,,Corner Bokwe and Mhlambiso Street,"Eastern Cape Province
(-32.81356, 26.98832)",58,55, N/A,59, N/A,49,56,61,67,58,83,100,57,54,40,80,53,69,,,8,1,,19,0,10,11,0,7,0,7,0,0,0,7,5,0,0,0,0,1,2,0,0,9,0,0,7,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,4,7,0,14,0,0,0,,,,,,,8,,,24,,7,8,7,,,,,50,,100,,,,,,,
ec_midland_hospital_2013_03_26,Midland Hospital,Midland Hospital,DISTRICT HOSPITAL,Cacadu District Municipality,Camdeboo Health sub-District,049 892 2950,049 807 7700,083 378 0076,marie.devos@impiloec.prov.gov.za,Marie de Vos,RURAL,Facility Owner - Government - Prov,Graaf Reinet,PO Box 696,Albertyn street,"Eastern Cape Province
(-32.261339, 24.535453)",81,80, N/A,81, N/A,73,77,87,68,85,90,71,86,82,88,88,54,68,,,4,1,,97,7,29,43,0,17,0,10,0,0,0,30,14,0,0,0,0,1,33,0,1,3,1,3,8,3,7,6,4,3,1,0,2,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,118,0,70,4,0,1,,,,,,,8,,,24,,7,24,7,8,5,100,100,,,,68,,100,0,,,
ec_midros_clinic_2013_09_18,Midros Clinic,Midros Clinic,CLINIC,Chris Hani District Municipality,Inxuba Yethemba Health sub-District,,0498021364,0823103516,,Mrs D. Jagers,RURAL,Facility Owner - Government - Prov,Midros,Rivierweg Middleburg,Rivierweg Middleburg,"Eastern Cape Province
(-31.50263, 25.026222)",82,76, N/A,84, N/A,73,86,84,75,86,59,100,76,77,100,81,78,96,3,0,,,,5,0,3,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,,,,,,,8,8,,,5,,,,,,100,100,50,100,100,75,,,,,,
ec_misgund_clinic_2013_09_18,Misgund Clinic,Misgund Clinic,CLINIC,Cacadu District Municipality,Kouga Health sub-District,042 275 1545,042 275 1545,083 459 2237,,SRZ Gouws,RURAL,Facility Owner - Government - Prov,Misgund,,Hoofstraat Misgund,"Eastern Cape Province
(-33.762563, 23.502387)",43,45, N/A,43, N/A,33,45,41,71,51,0,67,35,39,57,44,44,59,2,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,50,,,,,,,,
ec_missionvale_clinic_2013_09_20,Missionvale Clinic,Missionvale Clinic,CLINIC,Nelson Mandela Bay Municipality,Nelson Mandela C Health sub-District,041 506 1174,041 506 1168,076 138 7899,missionvaleclinicschn@mandelametro.gov.za,Mrs N Prinsloo,URBAN,Facility Owner - Government - Local,Missionvale,2 Tromp Road Missinvale,2 Tromp Road Missinvale,"Eastern Cape Province
(-33.87666, 25.549961)",34,38, N/A,33, N/A,23,44,43,38,26,7,33,53,25,21,37,15,47,7,0,,,,0,0,6,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,100,50,50,,,,,,,,
ec_mitford_clinic_2013_09_18,Mitford Clinic,Mitford Clinic,CLINIC,Chris Hani District Municipality,Inxuba Yethemba Health sub-District,,0408450187,0832075933,,C.N.tsoah,RURAL,Facility Owner - Government - Prov,Midford Clinic Ntabetemba,"Mitford Clinic,Ntabethemba",Mitford Clinic,"Eastern Cape Province
(-31.990625, 26.532328)",60,60, N/A,60, N/A,47,55,60,80,75,57,50,50,62,71,91,40,53,3,0,,,,0,0,3,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,0,0,0,,,,,,,8,8,,,5,,,,,,50,,,50,50,80,,,,,,
ec_mjanyana_clinic_2013_09_18,Mjanyana Clinic,Mjanyana Clinic,CLINIC,Chris Hani District Municipality,Ngcobo Health sub-District,,,0833780553,,L FUNANI,RURAL,Facility Owner - Government - Prov,IDUTYWA,PRIVATE BAG 1204,MJANYANA CLINIC,"Eastern Cape Province
(-31.842552, 28.095399)",77,74, N/A,78, N/A,55,76,78,86,98,96,67,64,70,100,93,75,95,2,0,,,,5,0,2,2,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,100,100,,,,,,,,
ec_mjanyana_hospital_2013_03_26,Mjanyana Hospital,Mjanyana Hospital,DISTRICT HOSPITAL,Chris Hani District Municipality,Ngcobo Health sub-District,0475471005,0475471001/2,0824054614,,MR RURUWE,RURAL,Facility Owner - Government - Prov,DUTYWA,PRIVATE BAG 1204,MJANYANA HOSPITAL,"Eastern Cape Province
(-31.83408, 28.106128)",72,72, N/A,72, N/A,47,69,83,87,83,64,57,69,70,68,83,72,79,,,2,0,,85,0,15,7,0,47,2,0,1,0,0,38,1,0,0,4,0,0,0,0,0,6,0,4,21,0,4,7,0,0,0,0,3,0,0,0,3,0,1,3,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,11,0,18,52,9,71,4,0,1,,,,,,,8,,,24,,7,24,7,8,5,,0,,,,87,,100,0,,,
ec_mjika_clinic_2013_09_18,Mjika Clinic,Mjika Clinic,CLINIC,Oliver Tambo District Municipality,Mhlontlo Health sub-District,,0833031793,0834404174,,S.T. MANGALISO,RURAL,Facility Owner - Government - Prov,TSOLO,BOX 686,MJIKA,"Eastern Cape Province
(-31.434572, 28.646263)",60,51, N/A,64, N/A,45,70,48,100,68,87,67,53,55,53,71,54,83,2,0,,,,2,0,3,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,100,100,,100,,,,,,
ec_mkapusi_clinic_2013_09_18,Mkapusi Clinic,Mkapusi Clinic,CLINIC,Chris Hani District Municipality,Emalahleni Health sub-District,,0833780599,0737133865,,Nomakosi Agrippinah Cabane,RURAL,Facility Owner - Government - Prov,Lady Frere,Lady Frere P.O Bravnville,Mkapusi A/A,"Eastern Cape Province
(-31.595162, 27.106699)",47,49, N/A,45, N/A,45,58,38,50,45,33,67,47,37,64,47,44,71,2,0,,,,0,0,2,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,7,,,,,,,,50,100,0,50,,50,,,,,,
ec_mkemane_clinic_2013_09_17,Mkemane Clinic,Mkemane Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,,083 303 1634,,PZ Ngxola,RURAL,Facility Owner - Government - Prov,Mt Frere,Mt Frere,Mkamane clinic Box 24,"Eastern Cape Province
(-30.672483, 29.030259)",28,26, N/A,29, N/A,11,52,22,12,31,33,0,17,23,47,23,0,76,0,0,,,,3,0,3,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,7,2,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
ec_mnceba_clinic_2013_09_17,Mnceba Clinic,Mnceba Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,0718543826,0718543826,,NOBUHLE F DUKWA,RURAL,Facility Owner - Government - Local,TABANKULU,PO BOX 40,MNCEBA LOCATION,"Eastern Cape Province
(-30.89352, 29.210485)",38,33, N/A,41, N/A,37,57,31,33,36,33,0,30,28,33,64,35,70,2,0,,,,0,0,2,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,,0,0,,,,,,,
ec_mncotsho_clinic_2013_09_17,Mncotsho Clinic,Mncotsho Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0436859395,0761997064,,N. Ntozakhe,RURAL,Facility Owner - Government - Prov,,Box 41 Berlin,Mncotsho Village,"Eastern Cape Province
(-32.934917, 27.600172)",37,37, N/A,37, N/A,35,43,34,50,39,1,33,33,27,21,56,45,64,4,0,,,,5,0,5,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,,,,,,,8,8,,,5,,,,,,50,0,0,0,,50,,,,,,
ec_mngungu_clinic_2013_09_17,Mngungu Clinic,Mngungu Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,0718543798,0835482390,,F.K. TOBO,RURAL,Facility Owner - Government - Prov,BIZANA,,MNGUNGU LOC,"Eastern Cape Province
(-31.056413, 30.032035)",60,46, N/A,67, N/A,39,57,65,100,73,41,67,55,52,73,86,54,75,3,0,,,,3,0,1,1,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,100,100,,100,,,,,,
ec_mntwana_clinic_2013_09_17,Mntwana Clinic,Mntwana Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,,083 303 1798,,NC Nyatela,RURAL,Facility Owner - Government - Prov,Mt. Frere,P/Bag 9110,,"Eastern Cape Province
(-30.976448, 28.924639)",38,34, N/A,39, N/A,24,54,37,50,35,33,0,30,30,36,49,21,78,1,0,,,,2,0,0,0,0,0,10,0,5,0,0,2,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,,,,,,,8,8,7,,,,,,,,0,0,0,50,0,50,,,,,,
ec_mnyibashe_clinic_2013_09_17,Mnyibashe Clinic,Mnyibashe Clinic,CLINIC,Amathole District Municipality,Mnquma Health sub-District,,073392037,0837603692,,RS CIOBINGCA,RURAL,Facility Owner - Government - Prov,,,VRYSTAD LOC,"Eastern Cape Province
(-32.128792, 27.801319)",47,47, N/A,46, N/A,24,56,48,62,57,0,67,42,42,40,63,29,81,3,0,,,,1,0,2,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,50,,,,,,,,
ec_mnyolo_clinic_2013_09_18,Mnyolo Clinic,Mnyolo Clinic,CLINIC,Chris Hani District Municipality,Ngcobo Health sub-District,,0833780711,0718595699,,D NQOTO,RURAL,Facility Owner - Government - Local,NGCOBO,PO BOX 287,MNYOLO CLINIC,"Eastern Cape Province
(-31.494445, 28.289151)",55,46, N/A,59, N/A,47,43,57,75,71,87,67,49,51,73,82,33,67,1,0,,,,9,0,2,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,0,100,,75,,,,,,
ec_molteno_clinic_2013_09_18,Molteno Clinic,Molteno Clinic,CLINIC,Chris Hani District Municipality,Lukhanji Health sub-District,0459670269,0459670269,0837732575,,B. Mqoboka,URBAN,Facility Owner - Government - Prov,Molteno,P.O Box 132 Molteno,48 Stewart Street,"Eastern Cape Province
(-26.21361, 31.23523)",31,29, N/A,32, N/A,22,40,29,14,40,37,0,47,19,40,38,8,47,2,0,2,,,0,0,2,0,0,1,2,1,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
ec_molteno_hospital_2013_03_26,Molteno Hospital,Molteno Hospital,DISTRICT HOSPITAL,Chris Hani District Municipality,Lukhanji Health sub-District,0459670545,0459670089,0827725323,hospadmin@molteno-sa.co.za,Mr H Aucamp,RURAL,Facility Owner - Government - Prov,Molteno,PO Box 132,Steuart Street,"Eastern Cape Province
(-31.392238, 26.355799)",59,59, N/A,58, N/A,52,72,45,75,70,41,40,45,48,73,79,67,82,,,2,0,,2,0,9,1,0,9,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,17,0,0,2,,,,,,,8,,,24,,7,24,7,8,5,,,50,,40,75,100,100,0,,,
ec_mooiplaas_clinic_2013_09_17,Mooiplaas Clinic,Mooiplaas Clinic,CLINIC,Amathole District Municipality,Amahlathi Health sub-District,0438511059,0438511070 / 0438511059,027275920,,Ms F.E. Terblanche,RURAL,Facility Owner - Government - Prov,East London,Private Bag X9015,next to Mooiplaas Police Station,"Eastern Cape Province
(-32.737743, 28.054039)",54,54, N/A,54, N/A,50,65,54,75,48,7,33,71,44,33,72,29,68,6,0,,,,0,0,5,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,50,0,50,50,,75,,,,,,
ec_moore_street_clinic_2013_09_17,Moore Street Clinic,Moore Street Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0437052316,0822652794,,F.N. Matroshe,URBAN,Facility Owner - Government - Prov,Quigney,PO Box 673,78 Moore Street,"Eastern Cape Province
(-33.012865, 27.915498)",16,12, N/A,17, N/A,7,22,15,12,23,0,0,14,10,7,34,16,29,2,0,,,,1,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,0,0,,,,,,,
ec_moses_mabida_clinic_2013_09_18,Moses Mabida Clinic,Moses Mabida Clinic,CLINIC,Cacadu District Municipality,Kouga Health sub-District,,042 2301 659,084 4642 519,erikad@srvm.gov.za,SR Dorlfing,RURAL,Facility Owner - Government - Local,Kirkwood,Box 47,Newton Street,"Eastern Cape Province
(-33.397238, 25.481546)",36,48, N/A,31, N/A,28,41,46,50,21,0,67,50,33,21,36,40,32,3,0,,,,0,0,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,100,,50,,,,,,
ec_motherwell_chc_2013_09_20,Motherwell CHC,Motherwell CHC,CHC,Nelson Mandela Bay Municipality,Nelson Mandela A Health sub-District,041 469 1409,041 469 1155,078 875 1388,sivo.njalo@telkomsa.net,PP Njalo,URBAN,Facility Owner - Government - Prov,Motherwell,P/bag X2800 Greenacres,Tyinira Rd,"Eastern Cape Province
(-33.811459, 25.597329)",77,69, N/A,81, N/A,23,76,74,100,81,65,,72,76,79,91,57,93,,1,25,2,,8,0,49,5,0,7,0,26,0,0,0,15,5,0,0,1,0,2,0,0,0,0,0,7,4,3,3,0,0,0,1,1,0,1,3,2,0,0,0,2,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,4,6,0,46,0,0,0,,,,,,,8,24,,24,7,7,24,7,,,,,,,,100,,,,,,
ec_motherwell_nu_2_clinic_2013_09_20,Motherwell NU 2 Clinic,Motherwell NU 2 Clinic,CLINIC,Nelson Mandela Bay Municipality,Nelson Mandela A Health sub-District,,041 506 1064,082 798 9706,,N Molema,URBAN,Facility Owner - Government - Local,Motherwell,Zamukulungisa street Motherwell,Zamukulungisa street,"Eastern Cape Province
(-33.80062, 25.60322)",28,28, N/A,28, N/A,24,38,27,25,25,0,0,25,24,40,36,7,44,7,0,,,,0,1,6,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,50,0,25,,,,,,
ec_mount_arthur_clinic_2013_09_18,Mount Arthur Clinic,Mount Arthur Clinic,CLINIC,Chris Hani District Municipality,Emalahleni Health sub-District,,0833780732,0828374880,,N. Vuyeleni,RURAL,Facility Owner - Government - Prov,Emalahleni,P.O MT Arthur,Mount Arthur Lady Frere,"Eastern Cape Province
(-31.697279, 27.031042)",53,46, N/A,55, N/A,31,73,40,38,77,0,67,37,39,93,61,54,86,3,0,,,,1,2,0,0,1,0,2,0,7,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,2,0,0,,,,,,,8,8,5,,,,,,,,50,100,0,50,,,,,,,,
ec_mount_ayliff_hospital_2013_03_26,Mount Ayliff Hospital,Mount Ayliff Hospital,DISTRICT HOSPITAL,Alfred Nzo District Municipality,Umzimvubu Health sub-District,039 254 0245,039 254 0236,083 378 1805,kolekile.manakele@impilo.ecprov.gov.za,Mr K Manakele,RURAL,Facility Owner - Government - Prov,Mt. Ayliff,P/Bag X 504,8 Ntsizwa Street Mt. Ayliff,"Eastern Cape Province
(-30.797433, 29.370913)",64,64, N/A,64, N/A,62,68,74,53,58,0,33,68,65,67,57,75,61,,,6,0,,98,0,37,4,0,70,0,0,2,0,0,44,20,0,0,6,0,3,17,0,9,7,0,4,34,0,10,0,0,0,0,0,5,4,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,118,0,98,2,0,1,,,,,,,8,,,24,,7,24,7,8,5,,,40,,,,,,0,,,
ec_mount_ayliff_phc_clinic_2013_09_17,Mount Ayliff PHC Clinic,Mount Ayliff PHC Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,,083 303 1768,,L Fikeni,RURAL,Facility Owner - Government - Prov,Mt. Ayliff,P/Bag 504,,"Eastern Cape Province
(-30.797433, 29.370913)",33,42, N/A,29, N/A,19,36,37,58,29,32,0,42,30,36,31,0,43,7,0,,,,0,2,4,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,20,67,0,,0,,,,,
ec_mount_coke_chc_2013_09_17,Mount Coke CHC,Mount Coke CHC,CHC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0406548000-3,0732770209,,V. Dambuza,RURAL,Facility Owner - Government - Prov,King Williams Town,Buffalo City Subdistrict,Mt Coke Village,"Eastern Cape Province
(-32.980932, 27.443461)",35,34, N/A,35, N/A,37,27,35,44,39,43,0,45,23,47,46,38,43,,,7,1,,52,0,6,23,0,1,3,5,2,0,0,4,12,0,0,4,0,0,0,0,0,8,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,2,35,0,4,0,0,0,,,,,,,8,8,5,24,,7,24,7,,,,0,0,0,0,,,,,,,
