GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,7.9 [5.6-10.4],7.90000,5.60000,10.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,ZAF,2012,2012,South Africa,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,7.1 [4.8-9.8],7.10000,4.80000,9.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,21.3 [8.5-37.8],21.30000,8.50000,37.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1976,1976,,AFR,Africa,,ZAF,1976,1976,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,21.5 [9.2-37.4],21.50000,9.20000,37.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,21.7 [9.9-37.0],21.70000,9.90000,37.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,ZAF,1978,1978,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,21.9 [10.7-36.5],21.90000,10.70000,36.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,22.2 [11.4-36.1],22.20000,11.40000,36.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,23.8 [17.6-30.6],23.80000,17.60000,30.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,23.6 [17.6-30.1],23.60000,17.60000,30.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,23.3 [17.6-29.5],23.30000,17.60000,29.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,23.0 [17.5-28.8],23.00000,17.50000,28.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,10.7 [7.9-14.0],10.70000,7.90000,14.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,9.8 [6.9-13.1],9.80000,6.90000,13.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,8.9 [6.0-12.2],8.90000,6.00000,12.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,ZAF,2012,2012,South Africa,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,8.0 [5.2-11.4],8.00000,5.20000,11.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,18.7 [7.3-34.2],18.70000,7.30000,34.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1976,1976,,AFR,Africa,,ZAF,1976,1976,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,18.9 [7.9-33.8],18.90000,7.90000,33.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,19.1 [8.5-33.4],19.10000,8.50000,33.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,ZAF,1978,1978,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,19.3 [9.1-33.0],19.30000,9.10000,33.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,19.5 [9.7-32.6],19.50000,9.70000,32.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,20.6 [15.3-26.8],20.60000,15.30000,26.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,20.5 [15.3-26.3],20.50000,15.30000,26.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,20.2 [15.2-25.7],20.20000,15.20000,25.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,19.9 [15.1-25.1],19.90000,15.10000,25.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,8.9 [6.7-11.3],8.90000,6.70000,11.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,8.1 [5.9-10.5],8.10000,5.90000,10.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,7.3 [5.1-9.8],7.30000,5.10000,9.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,ZAF,2012,2012,South Africa,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,6.6 [4.4-9.2],6.60000,4.40000,9.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,16.9 [3.5-38.7],16.90000,3.50000,38.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1976,1976,,AFR,Africa,,ZAF,1976,1976,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,16.9 [3.9-37.9],16.90000,3.90000,37.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.0 [4.4-37.1],17.00000,4.40000,37.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,ZAF,1978,1978,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.1 [4.9-36.3],17.10000,4.90000,36.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.1 [5.5-35.5],17.10000,5.50000,35.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,16.8 [10.5-25.3],16.80000,10.50000,25.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,16.6 [10.6-24.5],16.60000,10.60000,24.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,16.3 [10.7-23.6],16.30000,10.70000,23.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,16.0 [10.6-22.8],16.00000,10.60000,22.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,6.8 [4.5-9.5],6.80000,4.50000,9.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ZAF,2010,2010,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,6.2 [3.9-8.9],6.20000,3.90000,8.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,AFR,Africa,,ZAF,2011,2011,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,5.6 [3.3-8.4],5.60000,3.30000,8.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2012,2012,,AFR,Africa,,ZAF,2012,2012,South Africa,,YEARS05-19,5-19  years,,FMLE,Female,,,,,5.1 [2.8-8.0],5.10000,2.80000,8.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.6 [4.2-42.0],19.60000,4.20000,42.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1976,1976,,AFR,Africa,,ZAF,1976,1976,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.7 [4.6-41.4],19.70000,4.60000,41.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,AFR,Africa,,ZAF,1977,1977,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.8 [5.2-40.9],19.80000,5.20000,40.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1978,1978,,AFR,Africa,,ZAF,1978,1978,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.9 [5.9-40.0],19.90000,5.90000,40.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,AFR,Africa,,ZAF,1979,1979,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.9 [6.5-39.3],19.90000,6.50000,39.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,20.1 [12.5-29.9],20.10000,12.50000,29.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,AFR,Africa,,ZAF,1993,1993,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.9 [12.6-29.1],19.90000,12.60000,29.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.6 [12.7-28.3],19.60000,12.70000,28.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,19.3 [12.6-27.4],19.30000,12.60000,27.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS05-09,5-9 years of age,,FMLE,Female,,,,,8.9 [5.5-13.2],8.90000,5.50000,13.20000,,,
