GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,63 [60-65],63.00000,60.00000,65.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,57 [55-59],57.00000,55.00000,59.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,51 [49-53],51.00000,49.00000,53.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,47 [45-49],47.00000,45.00000,49.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,42 [40-44],42.00000,40.00000,44.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,39 [37-41],39.00000,37.00000,41.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,37 [35-39],37.00000,35.00000,39.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,36 [34-38],36.00000,34.00000,38.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,36 [34-38],36.00000,34.00000,38.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,37 [35-39],37.00000,35.00000,39.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,37 [35-39],37.00000,35.00000,39.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,38 [36-40],38.00000,36.00000,40.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,328000 [230000-444000],328000.00000,230000.00000,444000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,343000 [187000-544000],343000.00000,187000.00000,544000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,395000 [196000-663000],395000.00000,196000.00000,663000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,448000 [200000-793000],448000.00000,200000.00000,793000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,499000 [202000-925000],499000.00000,202000.00000,925000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,544000 [202000-1050000],544000.00000,202000.00000,1050000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,581000 [201000-1160000],581000.00000,201000.00000,1160000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,608000 [201000-1230000],608000.00000,201000.00000,1230000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,625000 [202000-1280000],625000.00000,202000.00000,1280000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,634000 [295000-1100000],634000.00000,295000.00000,1100000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,636000 [320000-1060000],636000.00000,320000.00000,1060000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,632000 [319000-1050000],632000.00000,319000.00000,1050000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,624000 [347000-981000],624000.00000,347000.00000,981000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,614000 [291000-1050000],614000.00000,291000.00000,1050000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,593000 [294000-995000],593000.00000,294000.00000,995000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,582000 [297000-962000],582000.00000,297000.00000,962000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,547000 [296000-874000],547000.00000,296000.00000,874000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,452000 [278000-668000],452000.00000,278000.00000,668000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,421000 [270000-604000],421000.00000,270000.00000,604000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,391000 [262000-547000],391000.00000,262000.00000,547000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,360000 [250000-489000],360000.00000,250000.00000,489000.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,554 [388-749],554.00000,388.00000,749.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,762 [416-1210],762.00000,416.00000,1210.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,867 [429-1460],867.00000,429.00000,1460.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,971 [434-1720],971.00000,434.00000,1720.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,1070 [433-1980],1070.00000,433.00000,1980.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,1150 [427-2220],1150.00000,427.00000,2220.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,1210 [420-2410],1210.00000,420.00000,2410.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,1250 [415-2540],1250.00000,415.00000,2540.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,1270 [412-2600],1270.00000,412.00000,2600.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,1270 [592-2200],1270.00000,592.00000,2200.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,1260 [634-2090],1260.00000,634.00000,2090.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,1230 [622-2050],1230.00000,622.00000,2050.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,1200 [667-1890],1200.00000,667.00000,1890.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,1160 [552-1990],1160.00000,552.00000,1990.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,1110 [548-1850],1110.00000,548.00000,1850.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,1070 [544-1760],1070.00000,544.00000,1760.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,988 [534-1580],988.00000,534.00000,1580.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,805 [494-1190],805.00000,494.00000,1190.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,738 [474-1060],738.00000,474.00000,1060.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,677 [453-946],677.00000,453.00000,946.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,615 [427-835],615.00000,427.00000,835.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZAF,South Africa,,394 [276-533],394.00000,276.00000,533.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,573 [294-943],573.00000,294.00000,943.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,632 [292-1100],632.00000,292.00000,1100.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,695 [289-1270],695.00000,289.00000,1270.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,756 [284-1450],756.00000,284.00000,1450.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,812 [279-1620],812.00000,279.00000,1620.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,865 [279-1770],865.00000,279.00000,1770.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,904 [280-1880],904.00000,280.00000,1880.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,923 [280-1940],923.00000,280.00000,1940.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,911 [393-1640],911.00000,393.00000,1640.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,878 [404-1530],878.00000,404.00000,1530.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,832 [378-1460],832.00000,378.00000,1460.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,786 [437-1230],786.00000,437.00000,1230.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,743 [353-1270],743.00000,353.00000,1270.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,681 [338-1140],681.00000,338.00000,1140.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,650 [332-1070],650.00000,332.00000,1070.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,560 [303-895],560.00000,303.00000,895.00000,,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,478 [294-706],478.00000,294.00000,706.00000,,,
